packet_counter,timestamp_s,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
22978,0.000,0.9999974706152547,0.0012268450086931244,-0.0011133143806253203,-0.0015212315759221982,0.08361406269363902,-0.272100614050591,9.774914226051933,0.002023814310496834,-0.00036049024189014375,-0.001597436351797929,0.4796606795633977,0.6019363659433404,-1.0630014520351132
22979,0.008,0.9999974885493387,0.0012313044737790326,-0.0011133899584339964,-0.0015057048544149228,0.1493011553405764,-0.2566939399683941,9.750370597354562,0.0033538794376462545,0.0006052289092468011,0.003979341469463548,0.48535697722622706,0.608586147455265,-1.068995263240083
22980,0.017,0.9999974707514941,0.0012307382194536789,-0.0011191248545131607,-0.0015137151680929017,0.1176503176548922,-0.2829515286948711,9.75421381137581,0.0020238176474930347,-0.0003605431168851522,-0.0015974251941356541,0.48580053901730463,0.595988430256202,-1.0656646144730495
22982,0.033,0.9999974984702982,0.0012267875152432214,-0.0011156001538903304,-0.0015011601629746595,0.1148494579113609,-0.277539340197405,9.767647450440515,0.001724964871467601,0.0012078616928549554,0.0018303165766824195,0.4833871234694922,0.5995878140016919,-1.067763678279585
22983,0.042,0.9999974890842867,0.0012187134327919255,-0.0011203107783529648,-0.0015104523994325409,0.10904045569457994,-0.29958247194338455,9.791056888834298,0.0001734462689299678,-0.00033162413961364414,-0.0017935399163704828,0.48753395896098217,0.6076557673227917,-1.067471268131571
22984,0.050,0.9999974735257282,0.001220278462695074,-0.0011051534917041147,-0.0015305222617274634,0.11187484245606062,-0.27209058341223397,9.78108378664708,0.0024854361926566356,0.00473907243911585,-0.004347122724756041,0.47970607492619655,0.6084259216195809,-1.0663791106019773
22985,0.058,0.999997465641895,0.001232797342425314,-0.0011144275393426492,-0.0015188718707358695,0.12018498655847012,-0.25477585006861714,9.744263261995721,0.005281650986055219,-0.001565538989581292,0.0027008060214806966,0.48654836327207424,0.6093867729930789,-1.0668057125585206
22986,0.067,0.9999974673225657,0.0012318372584708896,-0.001111056265612599,-0.0015210126222659113,0.10872887862064841,-0.29885988760978566,9.791082436643714,0.0019464399241117766,0.0017814852158659173,-0.00012261829802392657,0.4836437417420569,0.605909526031992,-1.0686904416712129
22987,0.075,0.9999974726684527,0.0012306999411714104,-0.0011066549758880723,-0.001521627131439005,0.14264682268178083,-0.30999069970299753,9.770379767798147,0.0019464452026492795,0.001781488215623027,-0.00012261728389835263,0.48771608078229817,0.6007162572008271,-1.0628550958300365
22988,0.083,0.9999974719320802,0.0012443056534363335,-0.0011018924027856943,-0.0015144853984927493,0.13705631283042755,-0.29930470251228875,9.797242187765868,0.005473753636183011,0.0020553589797973858,0.002063294062988666,0.4780233805248509,0.6003046436266873,-1.0683467094673524
22989,0.092,0.9999974793500008,0.001243866482250023,-0.0010900812195301234,-0.0015184902876480397,0.11663254866896802,-0.2811000018953607,9.754279567829304,0.002042553157766368,0.003591886515700063,-0.0004414890709648971,0.4865393476539697,0.6035454866495278,-1.0661349021970923
22990,0.100,0.9999974756748486,0.0012424721724950114,-0.001094209256593714,-0.00151908292524463,0.1451192135834956,-0.28184711379025057,9.76042932388167,0.0018504042138325725,-2.89229773917222e-05,0.00019624165149499602,0.4862620262871658,0.6026455777580797,-1.0636677175089655
22991,0.108,0.999997496526535,0.001232501097756718,-0.001095447676152304,-0.0015125726745868777,0.08784221800128815,-0.2799688286764522,9.748144455650252,-0.00017353845489851495,0.00033178135693530695,0.0017935019706775178,0.47942301388668473,0.6094934223366661,-1.063484863467441
22992,0.117,0.999997481668344,0.0012469355302552679,-0.0010922916677588784,-0.0015128475357976726,0.1450185488314418,-0.28155875830694577,9.760439143381502,0.0056473222397621205,0.001723602915497598,0.0002698587456662098,0.48110725065569865,0.6056423990324175,-1.0616320250323574
22993,0.125,0.9999974887021362,0.0012375267362479477,-0.0010954498517977542,-0.0015136401887145782,0.10787554264160586,-0.2974141241606612,9.791135898597735,7.285838599102589e-16,-6.245004513516507e-16,-1.2197274440461925e-17,0.4896865555470586,0.5955460936207341,-1.0641328871197266
22994,0.133,0.9999974820829158,0.0012442640433273978,-0.001092185998836499,-0.0015148480329374222,0.17049923526084024,-0.30945869682966676,9.776580835245657,0.0037969305579839945,0.0017525433507419338,7.360262431071434e-05,0.48427689522075507,0.6120022001139989,-1.0612994187362184
22995,0.142,0.9999974805392043,0.0012362988904807651,-0.001089048524356028,-0.0015246158889187387,0.11068312463034008,-0.269714318480342,9.781163158105779,0.00026967157080199375,0.0014785428324383676,-0.0021124321168045075,0.4815872945647641,0.5939369729145464,-1.0610158415931044
22996,0.150,0.9999974715257385,0.0012344700358806818,-0.0011006755268423833,-0.00152365981933189,0.11069962239025505,-0.26963109454056056,9.78116526606053,0.0017543219670437503,-0.0018393019303600882,0.0005152337407023396,0.4846336404934298,0.6066111200364751,-1.0696761681802887
22997,0.158,0.9999974958183019,0.0012250756477951673,-0.0010946412968577191,-0.0015196404883563682,0.11611870667646294,-0.27995284207739535,9.75431868944644,-7.746811355075408e-05,0.0021422592677425812,0.0014745227846208492,0.48333782776913947,0.6072743731693738,-1.0640958136709464
22998,0.167,0.9999974920985272,0.0012236813825098696,-0.0010987688423301626,-0.0015202327327577838,0.1136058194491857,-0.2421143204245605,9.771184938098115,0.001850417907248557,-2.8918817079002836e-05,0.00019628965392435013,0.48603696606209856,0.6089520541678674,-1.0650890421799002
22999,0.175,0.9999974048804311,0.00122072122502577,-0.0012297010618319913,-0.0014791576634049849,0.11595955018039752,-0.27972730797926953,9.754327053170016,0.0019465338425253473,0.0017814742107166272,-0.00012268295840338572,0.48240726406916024,0.6071677238257864,-1.0675249333553811
23000,0.183,0.999997378352532,0.001227852709926329,-0.0012356222482318628,-0.0014862380178454326,0.11590476009066515,-0.27948999032355554,9.754334507326494,0.0038744363710492475,-0.00038972023231965367,-0.0014008661555799406,0.487069700843929,0.6100426601360245,-1.0692619991972316
23001,0.192,0.999997376632738,0.0012262603546736722,-0.001238844602100085,-0.0014860273337585102,0.10204608078189803,-0.2858518701430901,9.818023500261315,0.0018504274714197832,-2.889633162612797e-05,0.00019630310603011703,0.48721974598301576,0.6048874803561407,-1.0622591496262865
23003,0.208,0.9999973801334695,0.0012307714654416508,-0.0012382570312855507,-0.0014804213325887135,0.1313662785372383,-0.2982969150867156,9.748993466910202,0.002736908700918634,0.00102782028101446,0.0010316753932982712,0.48823372953145,0.6004036751600184,-1.065036914266788
23004,0.217,0.9999973809598551,0.00122926888586387,-0.0012407252160622794,-0.0014790444126827804,0.11575317705566436,-0.27866355296020556,9.754359951765881,0.0018504360946985416,-2.8901766533027553e-05,0.0001963216409836935,0.4808626202108859,0.6044222902899042,-1.061597220347707
23005,0.225,0.9999973765623692,0.0012278736043613197,-0.0012449311158039048,-0.001479642290484855,0.11274574881180528,-0.3058897627366611,9.764353295447203,0.001850438717370517,-2.8900276418745574e-05,0.00019632214462928454,0.484863310900843,0.6034693085469656,-1.0685978658124122
23006,0.233,0.9999973578532547,0.0012417932450277337,-0.0012483956937582254,-0.0014777497211398006,0.13594571827558682,-0.2960995417585168,9.797355053519757,0.005551331889398975,-8.669188848694274e-05,0.0005889694558370128,0.48189617736319723,0.5996487564837418,-1.0658313661413565
23007,0.242,0.9999973893580617,0.0012263074967005577,-0.0012298888620913494,-0.0014848637553459458,0.11554112332974951,-0.27805046406405953,9.754379962164183,-0.0015620301966186617,0.005459992963141185,-0.001153741208633882,0.48142433347001884,0.6074269811948017,-1.0670576747608467
23008,0.250,0.9999973634937389,0.001239840836993935,-0.001240956556795118,-0.0014818323435968222,0.13558191818335727,-0.29577730255201595,9.797369828364843,0.005455195010081906,-0.001897029647652819,0.0009082229829823683,0.4855931039194036,0.6051850785967404,-1.0683973431750267
23009,0.258,0.9999973450548261,0.0012392755935542387,-0.00124677045606788,-0.0014898465464508871,0.08685862725342998,-0.2766837523472485,9.748247063490638,0.0020240772546625528,-0.00036096457582249377,-0.0015970855257886932,0.48672351694115873,0.6014864114976162,-1.0616710723424443
23010,0.267,0.9999973644859972,0.0012374306905145883,-0.0012407240475926437,-0.001483371222555202,0.115417849612316,-0.27743351201912586,9.754398987695003,0.00177296163598819,0.002113581782977794,0.0016706052012209745,0.4884804074421356,0.6065042188725845,-1.065224061398325
23011,0.275,0.9999973518070702,0.0012437326900233553,-0.0012450369270814064,-0.0014830343530275259,0.1355168444873583,-0.29509433662519935,9.797391322670329,0.003700913660386337,-5.775981877789504e-05,0.00039273672538537446,0.48437179441462547,0.6034769263572217,-1.0683604279539731
23012,0.283,0.999997379377211,0.0012341608341513465,-0.0012389168627119202,-0.0014775556685060758,0.08661465052021691,-0.27616145960056093,9.74826404451546,-7.748207833883027e-05,0.0021424898100390888,0.0014742055958069818,0.480489364334281,0.6046437104279413,-1.070159006386911
23013,0.292,0.9999973889520706,0.0012319356248275373,-0.0012415139041119377,-0.0014707368506792526,0.10669505056850416,-0.29397956972835,9.791252558233843,0.0016768124900572434,0.0003032490970935322,0.001989812238348901,0.48587309037597404,0.6046132391869163,-1.0710628248416694
23014,0.300,0.9999973699800223,0.0012395253821606777,-0.001239111751775305,-0.0014792606030979809,0.12895414947379588,-0.2701947150756654,9.69073882935357,0.003970755639483607,0.0014203978805726596,-0.0017198787014465792,0.48538731017833253,0.6104697611509801,-1.0712521976320764
23015,0.308,0.999997400697889,0.0012304724673916079,-0.0012266028470295654,-0.0014764756782590291,0.1148535178628634,-0.27661049274752864,9.754429022447349,1.8696722879679884e-05,0.003952879019076088,0.0011548952281587865,0.47554233092059583,0.5991759486072488,-1.0654134365753594
23016,0.317,0.9999973749269573,0.0012375586576891101,-0.0012317931631139693,-0.0014836688870933372,0.1348908487324394,-0.2943314913826559,9.797422908358694,0.003874613616314291,-0.00038996180525590463,-0.0014005508979481073,0.48238021383071494,0.597460178557474,-1.0655122504735328
