packet_counter,timestamp_s,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
29783,0.000,0.9979911074947844,0.0067349466701387105,0.0022951081968205873,-0.06295333456656177,-0.019492280495198442,0.03707652846089951,9.736482897302405,0.013363307657910372,0.0007688109134168881,-0.004552643752976662,2.0867017421194576,-0.5806464223831799,-1.1990466204050236
29784,0.008,0.9979912919895482,0.006726313104969822,0.0022972296415572423,-0.06295125543641472,0.0023431869979824342,0.046705343898351355,9.753855550743747,0.00801243214635719,0.0007633782723637409,-0.008118398946894435,2.085028698883203,-0.5777632251113464,-1.203969389358887
29785,0.017,0.9979908838253969,0.00672889957784536,0.0022871611763857214,-0.06295781608051836,-0.019516832232685914,0.038711933857056985,9.736476481580656,0.010986065532135313,-0.001811343665266688,-0.010185225535353302,2.0918659164031452,-0.5824040058282803,-1.2041195020995927
29786,0.025,0.9979908458632781,0.006727789347031692,0.0022860485423439277,-0.0629585769030954,0.06270189736836668,0.027877385813951956,9.787020636850803,0.009931526484104282,0.00022833240895014248,-0.00880782329770978,2.0866355422062153,-0.5830019559543163,-1.189990887284962
29787,0.033,0.9979904921267339,0.006746192924908804,0.0022853235007246598,-0.06296224108270934,0.0244593211467492,0.060265669395338235,9.7205190944792,0.014636624788055701,0.0006638410263821301,-0.009500189719650842,2.0876834798518074,-0.5828505427041231,-1.199750990323374
29788,0.042,0.9979899508978614,0.006746353578353912,0.0022892416298496776,-0.062970659779306,0.021426102311888552,0.034643931966485325,9.787088726006326,0.010041028016180956,0.0011950067419230098,-0.010593013147797493,2.0876750143058618,-0.5762474533784198,-1.1985929567090265
29789,0.050,0.9979898221001055,0.00675689673104209,0.002291252947291497,-0.06297149745002469,-0.000570286740464487,0.026794223786391427,9.769713350699364,0.012715577629910036,0.00119833939167239,-0.008809379752791915,2.088891725885764,-0.5818577988533306,-1.1980424765839135
29790,0.058,0.9979891321108691,0.006752683631989447,0.0022887692512295684,-0.06298297379193274,-0.0006086972733752268,0.02768525071503217,9.76971086180495,0.009174395251570659,-0.00031090324398004376,-0.01127891918107655,2.0915721182892466,-0.5779447711821997,-1.1973275612801084
29791,0.067,0.9979891428910763,0.006767203745981394,0.0022968222662481915,-0.06298095134619965,-0.01702636188960231,0.06874127945574554,9.72056701101792,0.013579939626137433,0.0027036340598682413,-0.008121793959521494,2.088695843959004,-0.580943863918111,-1.2046448563221137
29792,0.075,0.997989453002834,0.0067622833038096354,0.002304976788203315,-0.06297626776515856,-0.03928617873535711,0.0587177851299952,9.753887791037721,0.00887462728637948,0.0022672518200671497,-0.007429182929676859,2.088909944729641,-0.5765101262741275,-1.200534700211158
