packet_counter,timestamp_s,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
6804,0.000,0.8739483619799994,-0.0037771854218455994,0.00023824843317869312,-0.4860040500864667,0.03621532286811689,-0.0612196838800404,10.42591589403351,0.005552110340818961,-0.0027188620820544677,-0.001756991379514204,0.60400390625,0.87060546875,-0.513671875
6805,0.008,0.8739435191288147,-0.003779953838614981,0.00025237243352424293,-0.48601272990517025,0.0692170466187711,-0.09850631990284545,10.459645490770768,0.001716423850848016,0.0016218416732144796,-0.0038180868470971087,0.598388671875,0.86279296875,-0.51171875
6806,0.017,0.8739434385857143,-0.003785986837935768,0.0002433778025821587,-0.4860128323654491,0.035610972860001075,-0.04593681981305134,10.423927920698867,0.0037448987504968105,-0.0036811495453369335,-0.0016554954752281484,0.604736328125,0.86767578125,-0.523193359375
6807,0.025,0.8739425979927455,-0.0037851576502932727,0.000247668643325451,-0.48601434819920303,0.03749889429970719,-0.07458899559428166,10.427913066846486,0.0036367178495198774,-2.8474830728511905e-05,-0.0019052263490770467,0.608154296875,0.859375,-0.510498046875
6808,0.033,0.8739420061836999,-0.003784187993018405,0.00025219004275649215,-0.48601541760424233,0.06774961924256791,-0.06865273534777037,10.455666859364243,0.0036367226929227966,-2.8476196361066933e-05,-0.001905228336527016,0.609130859375,0.86279296875,-0.516845703125
6809,0.042,0.873945691900381,-0.003793166420512048,0.00025396112893548726,-0.4860087190586353,0.034835676415729114,-0.049108909678164586,10.394933220861981,0.0018884529482238687,-0.0017771079474862292,8.585736912371895e-05,0.60888671875,0.86669921875,-0.517578125
6810,0.050,0.8739373429415257,-0.0037758878380174227,0.0002573158135295254,-0.4860238647143916,0.03860814064018336,-0.06958572018421377,10.456917052075383,0.007187367678014882,0.0016423987566290515,-0.0057625566493752865,0.609375,0.8642578125,-0.51171875
6811,0.058,0.8739409969136276,-0.0038019879435115538,0.00025941389305344777,-0.48601708972599345,0.06518020444693207,-0.0428540620458462,10.422686429430795,-0.001725998068109627,-0.0037019225514482415,0.00028904232882373185,0.600341796875,0.864990234375,-0.513916015625
6812,0.067,0.8739442104949726,-0.0037838059743963994,0.0002469962961329573,-0.486011459481664,0.037909756064318345,-0.07307280708655409,10.427922318328276,0.00922583670957333,-0.0015800083112551607,-7.050171347284505e-05,0.608154296875,0.85986328125,-0.51806640625
6813,0.075,0.8739471495259,-0.0037858127048484725,0.0002620927024563536,-0.4860061509540114,0.0389167190870657,-0.06854057459631453,10.456922809473593,0.0017801666685946748,0.0018755869066428258,-0.00016415349429186216,0.607421875,0.863525390625,-0.51806640625
6814,0.083,0.8739507699449302,-0.003791469525666323,0.000253524406532562,-0.48599960102542805,0.03694997615454295,-0.07640776532149746,10.398930110169225,0.0037770169065106836,-0.00355412138393928,0.00017192049461709806,0.602783203125,0.85546875,-0.515625
6815,0.092,0.873950363242731,-0.003790488267467906,0.00025784891172704453,-0.48600033775763146,0.03639750618060529,-0.04305850518503632,10.423937490523961,0.0036366980529064685,-2.8578062683688616e-05,-0.0019053459571344287,0.605712890625,0.861083984375,-0.521728515625
6816,0.100,0.8739500273333407,-0.0037930198456849105,0.00025561180193611716,-0.4860009232368907,0.06743703846962333,-0.07013944158181601,10.426682072269909,0.003690889825681596,-0.0018548992482751697,-0.0017802358672502146,0.603759765625,0.864501953125,-0.521728515625
6817,0.108,0.8739530214816432,-0.0037883601396136862,0.0002498906649457105,-0.4859955782980071,0.03938399804279155,-0.06725204042439621,10.456929427204317,0.005557230647549007,-0.0016784590544798711,7.709599713390976e-06,0.603515625,0.868896484375,-0.51416015625
6818,0.117,0.8739527359186343,-0.0037976712421383817,0.0002511889466575004,-0.48599601847914703,0.0395405814910875,-0.06692873301666544,10.456930909787992,0.0018565445502535974,-0.0019042285973471717,-0.0017410654912763935,0.609130859375,0.86376953125,-0.5146484375
6819,0.125,0.8739517300514902,-0.0037933601074546853,0.00026248732028125654,-0.48599785499476134,0.03954627343498359,-0.06669113054431523,10.456932406589694,0.003582455322614175,0.0017976955942949182,-0.002030629156594625,0.6025390625,0.86376953125,-0.51611328125
6820,0.133,0.8739554558104288,-0.0037821781132763486,0.00023655399896552044,-0.4859912555078647,0.009446917455556257,-0.07176199001477551,10.42918944841626,0.009334444173267389,-0.005232378709566234,0.00017985578499615866,0.61474609375,0.856201171875,-0.51318359375
6821,0.142,0.8739551276806041,-0.003781208107693589,0.00024105922879526362,-0.4859918509157053,0.038903891998848264,-0.06962489149963418,10.427942245559146,0.0036366612896987305,-2.8696804998685493e-05,-0.0019054910800096016,0.607177734375,0.858642578125,-0.517333984375
6822,0.150,0.873954535384393,-0.0037802392446954877,0.0002455799685248938,-0.48599292130933497,0.06813530573976234,-0.06773445318480463,10.426693433353806,0.003636666150037764,-2.8698175545850912e-05,-0.0019054930724086798,0.610595703125,0.8671875,-0.513671875
6823,0.158,0.8739542635329534,-0.003789589379655007,0.0002468616340982477,-0.4859933367076557,0.03899252966782383,-0.06906897757445271,10.427945611200252,0.001856582615524092,-0.0019043364721925342,-0.0017409398793750545,0.607666015625,0.85595703125,-0.52197265625
6824,0.167,0.8739536206116093,-0.003781840875730432,0.0002478469917703479,-0.48599455271774306,0.03805290843609002,-0.07281477798378842,10.39895191207975,0.0054710149491727705,2.065786546337786e-05,-0.0019447496032129422,0.609375,0.858642578125,-0.519287109375
6825,0.175,0.8739531428895294,-0.0037807076372639264,0.00025206207668276637,-0.48599541844341,0.039076883023787264,-0.06835364153901043,10.42795000908365,0.0036366662256169698,-2.8704619642513767e-05,-0.001905526721196615,0.61376953125,0.8603515625,-0.520263671875
6826,0.183,0.8739565579815118,-0.0037896420138571756,0.0002537876938858243,-0.4859892066356227,0.03742308302437958,-0.03914279451620787,10.423949298133097,0.0018886688319613495,-0.0017769223539081686,8.620097745332002e-05,0.604736328125,0.864013671875,-0.521728515625
6827,0.192,0.8739486063403243,-0.0037928460540652986,0.00025044579368497605,-0.4860034825713899,0.03830322566653403,-0.0719400112209416,10.398957081149899,0.003626854727947303,-0.002109954053744191,-0.00543425782477082,0.609375,0.862060546875,-0.513427734375
6828,0.200,0.8739554141828126,-0.003791123299685401,0.00025582294302474424,-0.48599125090817924,0.03838594548517765,-0.0716219227518285,10.39895897167821,0.0037007902553586785,0.00022632184320706784,0.0017485498307629956,0.60693359375,0.8681640625,-0.515625
6829,0.208,0.8739546391338933,-0.0037767082502378514,0.0002533101424817351,-0.48599275822290916,0.03939632505499581,-0.06707550308622438,10.42795710802477,0.007305382179312655,7.006739641851263e-05,-0.0019841092877605155,0.6083984375,0.861572265625,-0.514404296875
6830,0.217,0.873950860502567,-0.0037831166977656174,0.0002438852556061049,-0.4859995082043354,0.04231851351484913,-0.09149478261490797,10.460960301802219,0.0037133123987966193,-0.003808912793307551,-0.003481549058936923,0.6044921875,0.858642578125,-0.513427734375
6831,0.225,0.8739545404217562,-0.0037920978669916095,0.0002455811413118064,-0.4859928198645195,0.06800731543332832,-0.06884618295893516,10.397711853727946,0.0018887532145364456,-0.0017768478608513403,8.628657122537753e-05,0.609130859375,0.854736328125,-0.519287109375
6832,0.233,0.8739579049385537,-0.0037942519514147606,0.0002437717782994129,-0.4859867535467026,0.038931606675200306,-0.0701802805141145,10.398966772495646,0.003723122530177136,-0.0017274132597027631,4.6978052676778605e-05,0.6083984375,0.86328125,-0.51318359375
6833,0.242,0.8739611723867218,-0.0037860819132459426,0.00024509213050475623,-0.4859809406489315,0.01182205766065504,-0.06321098601161128,10.458212203311394,0.00550310713371446,0.0001483008945445469,-0.00011796746722728062,0.60791015625,0.866943359375,-0.51708984375
6834,0.250,0.8739609382888117,-0.0038021731628159173,0.00024992402141585753,-0.4859812335497774,0.04010374565015039,-0.06546679123594011,10.42796463352025,2.2272924704544808e-05,-0.0019539736506044366,-0.001701393995395961,0.6044921875,0.865478515625,-0.514404296875
6835,0.258,0.8739642007137697,-0.0037876214025633678,0.00023070335229749377,-0.485975489681132,0.03931150473903927,-0.06913744383477631,10.398972331308023,0.009280674443419616,-0.0034053308975505745,5.46282112387212e-05,0.6064453125,0.866455078125,-0.519287109375
6836,0.267,0.8739636079425577,-0.003786653181230263,0.00023522356287757464,-0.48597656108045784,0.012995484031424757,-0.09504730895686256,10.433236997704835,0.00363659316049315,-2.888044673218112e-05,-0.0019057880041830713,0.60302734375,0.86376953125,-0.528564453125
6837,0.275,0.8739591069382259,-0.0037963176485626637,0.00023566064592268866,-0.48598457983367116,0.041603890703762456,-0.06018513951711377,10.456963891613812,0.0018244903581960926,-0.002032404433008302,-0.003567711210473402,0.611572265625,0.86376953125,-0.5205078125
6838,0.283,0.8739659647699314,-0.003801373882129425,0.000244574149784385,-0.48597220307735367,0.040658881183838855,-0.06410185466650056,10.42797096354306,0.0018665440679973755,0.00017729144159418903,0.0017876626417346981,0.59912109375,0.868408203125,-0.513671875
6839,0.292,0.8739690694581742,-0.0038036432142693234,0.00024264870886379897,-0.48596660281372855,0.013235264375085716,-0.094406159876257,10.433242517589829,0.0037231953270733097,-0.0017273334471936592,4.701410604907932e-05,0.61376953125,0.861328125,-0.521240234375
6840,0.300,0.8739684256695415,-0.0037958950983419406,0.00024363382091524934,-0.4859678206997528,0.04080040344736727,-0.06345948425907165,10.42797434051861,0.005470959707921786,2.0549643710558157e-05,-0.001945248238719752,0.60888671875,0.87255859375,-0.517578125
6841,0.308,0.8739713204546421,-0.003791287654922474,0.00023821025068909346,-0.48596265331459715,0.011645640718225641,-0.06455855921892387,10.429234300707105,0.005557603711936869,-0.001677825520964847,7.645987283220928e-06,0.60888671875,0.86572265625,-0.517822265625
6842,0.317,0.873978435501538,-0.0037998431962110823,0.000240365227286214,-0.4859497892730545,0.04101696469827639,-0.06265534675481246,10.427978352816558,0.0019210341327722817,-0.0016488492775400215,0.0019135183686459206,0.605224609375,0.862548828125,-0.514892578125
6843,0.325,0.8739700864953124,-0.0037962041331998206,0.00025071363314367113,-0.4859648278303994,0.04102261807599522,-0.06241838814604502,10.42797975188069,0.0035177134151900048,0.0015413392665635291,-0.0056858898435175175,0.60986328125,0.862548828125,-0.517333984375
6844,0.333,0.8739739155419285,-0.0037985758247844987,0.0002318522574459918,-0.4859579323547915,0.04292702290214286,-0.09098624904493507,10.432000049228497,0.005666624084581048,-0.0053302622951527994,0.00025954852142651505,0.593505859375,0.86328125,-0.51611328125
6845,0.342,0.8739699164770981,-0.0038083678845566528,0.00023250721971315028,-0.4859650474750864,0.03945257892029874,-0.0698615301166286,10.36999713625032,0.001824421799812562,-0.0020327973353975954,-0.0035675541420311626,0.60498046875,0.858642578125,-0.520751953125
6846,0.350,0.8739695300214971,-0.003804119152212787,0.00022673358565897806,-0.4859657784899681,0.04167759637574529,-0.06137206137274861,10.427983365736294,0.005525447147082209,-0.0018057066526421793,-0.0018194843393599253,0.614501953125,0.86767578125,-0.513916015625
6847,0.358,0.8739725562371703,-0.0038027746655486124,0.00023161901383783736,-0.48596034426868867,0.04349209541040252,-0.08993960930092457,10.432006783386456,0.0036687825210734502,9.90811041810243e-05,-7.899339447013259e-05,0.603271484375,0.866455078125,-0.5224609375
6848,0.367,0.8739722207858166,-0.003805306202690003,0.00022937983971120485,-0.4859609288042623,0.0428581629231121,-0.05656461500089496,10.456979037633488,0.0036910704378438058,-0.0018552769280272574,-0.001779963165912831,0.614501953125,0.87255859375,-0.5146484375
6849,0.375,0.8739676478538642,-0.003808327739802082,0.00022664579269993183,-0.48596913047671547,0.04199715884949074,-0.060331840826196255,10.427988153298799,0.0036588135837864527,-0.0019834138482727644,-0.003606993128484597,0.614501953125,0.867431640625,-0.519775390625
6850,0.383,0.8739630964476779,-0.0038042398679245496,0.00023749402898668888,-0.48597734247925617,0.013498059395215263,-0.09465575492528476,10.404283035150915,0.003549662412661884,0.0016690754331752013,-0.003859227259204484,0.602294921875,0.867919921875,-0.52734375
6851,0.392,0.8739661434845538,-0.003816657867826012,0.00023215947786095958,-0.4859717679736479,0.04035541343595286,-0.03081123019798918,10.42396631472691,0.0019436132897808949,-0.0036028789246882937,0.0002127667659365398,0.611083984375,0.86572265625,-0.518798828125
6852,0.400,0.8739655498905592,-0.0038156902532167076,0.00023667918131105688,-0.4859728409030168,0.0422558483770412,-0.059535249981338266,10.427991686433954,0.003636508772607775,-2.8996747749232865e-05,-0.001906117506229978,0.607177734375,0.85888671875,-0.51806640625
6853,0.408,0.8739687129947101,-0.0037974718126198943,0.000224137984937179,-0.485967301036156,0.04406890886571688,-0.08794243703552712,10.432021392330943,0.009226626157938128,-0.0015781502508567934,-7.156360243761552e-05,0.60986328125,0.859619140625,-0.517333984375
6854,0.417,0.8739647288633686,-0.003807162758418167,0.0002250021237009812,-0.48597438984842983,0.04248397074980258,-0.058495187115166804,10.427996645414897,0.0018244391517897116,-0.002033230131455781,-0.0035673452141268542,0.609619140625,0.863525390625,-0.52392578125
6855,0.425,0.8739639977695826,-0.0037993271162537626,0.00022577438979621173,-0.48597576559124595,0.04257276076487882,-0.05817722702638414,10.427998062709667,0.005470903961224934,2.0607692447006568e-05,-0.0019457602683740484,0.608642578125,0.857421875,-0.514892578125
6856,0.433,0.8739675694917953,-0.003798197167244891,0.0002136725971776243,-0.4859693565636668,0.07266438177712436,-0.08917290026165273,10.401776304978855,0.0056125622745860915,-0.0035034946935723,0.00013386457883228376,0.604248046875,0.86181640625,-0.51513671875
6857,0.442,0.8739712356692986,-0.0038003691102727745,0.0002117956708693465,-0.48596274709065795,0.04469603105126549,-0.08625541880540769,10.432032807366149,0.0037234904180619053,-0.0017269222468401884,4.7123946292672425e-05,0.603759765625,0.86279296875,-0.51123046875
6858,0.450,0.873978041475781,-0.003798642928573926,0.0002171771998611782,-0.4859505182260046,0.01378975886811302,-0.05855125215722498,10.42926714148298,0.00370116617147051,0.0002277362358347393,0.0017477531018025784,0.605224609375,0.85986328125,-0.511474609375
6859,0.458,0.8739780182446268,-0.003801316421951702,0.00021499703736968303,-0.4859505400706224,0.04308719073203408,-0.056646228425213684,10.428004378417127,0.0036911411709367676,-0.0018554121515946126,-0.0017798551452009909,0.60546875,0.8623046875,-0.525390625
6860,0.467,0.8739774244616223,-0.0038003494026683806,0.0002195161601687236,-0.48595161352597915,0.0438822458135386,-0.08939217136613686,10.403049546760387,0.0036364695813590935,-2.919065596216639e-05,-0.0019062894661110224,0.60888671875,0.863037109375,-0.515625
6861,0.475,0.8739693882371453,-0.003813670870233457,0.00022999201471137168,-0.4859659570819303,0.043189694310338894,-0.05617206458473781,10.428006518806315,-9.706465272460168e-05,-0.00038555439748081104,-0.0054810080121317495,0.608154296875,0.861083984375,-0.514404296875
6862,0.483,0.8739692092066301,-0.0038061389688840174,0.00021392507057036987,-0.4859663454406605,0.04439635559866492,-0.05175176888756541,10.456997548125134,0.007414775721510818,-0.0035821400286028177,-0.0017326781085312609,0.609130859375,0.864013671875,-0.511962890625
6863,0.492,0.8739686912104777,-0.0037984734060366185,0.00021498919086848558,-0.48596733651890267,0.017786760189250284,-0.11480814167039365,10.437349379945143,0.005470874058605917,2.0571116833839875e-05,-0.0019460341871934909,0.602783203125,0.870849609375,-0.51953125
6864,0.500,0.8739683560485514,-0.003801004544121641,0.00021274931812998316,-0.4859679204720984,0.042566854698680316,-0.058997229685885,10.399021986091192,0.003691228646707933,-0.0018553726371565357,-0.001779802187443493,0.6044921875,0.8544921875,-0.5146484375
6865,0.508,0.8739761885873938,-0.0038133391648864376,0.0001909155815032977,-0.4859537465416918,0.01476153109452893,-0.05614946168814899,10.429279020266604,0.003920361691028148,-0.0070767147155914685,0.0022539300669225525,0.610595703125,0.85595703125,-0.520751953125
6866,0.517,0.8739711183398006,-0.0038022580611067024,0.00021528018950307538,-0.4859629417928443,0.04406466752296198,-0.054242720590415634,10.428013073650366,0.0034396470527730846,0.0053207224116667,-0.004113316591391645,0.6015625,0.85693359375,-0.515869140625
6867,0.525,0.8739670926492735,-0.003794793297889571,0.00021558979833962238,-0.4859702398614973,0.04733721809582511,-0.11178380486448468,10.43609754775457,0.00543847524805332,-0.00010814714801862387,-0.003773121215258629,0.6201171875,0.860107421875,-0.516357421875
6868,0.533,0.8739709238284357,-0.003797159184571358,0.00019672959138827657,-0.48596333933956976,0.04304279815235509,-0.05748032997218135,10.399028523557014,0.0056677612226860175,-0.005329268467055146,0.000260888074129827,0.60986328125,0.863037109375,-0.52294921875
6869,0.542,0.8739707958843648,-0.003803068181354055,0.00018766779813473642,-0.485963526814982,0.04518303111183632,-0.08603594263686166,10.403072277143863,0.0037460800876006743,-0.003681636998351694,-0.0016530640400793059,0.599609375,0.866455078125,-0.512939453125
6870,0.550,0.8739622840055702,-0.0037958663877527502,0.00020484061801075574,-0.48597888387712385,0.0483049348029096,-0.07339191954001058,10.49004079168999,0.0034617817943626574,0.0033655190979788334,-0.005814022528195063,0.61181640625,0.861083984375,-0.50927734375
6871,0.558,0.8739617500943466,-0.0037882988160197893,0.00020594506131759032,-0.4859799026202003,0.014794580895981187,-0.09103458381905455,10.37535869706963,0.0054708617577631105,2.0647890272079175e-05,-0.0019462767506065034,0.601806640625,0.868896484375,-0.51806640625
6872,0.567,0.8739574043832068,-0.0037809313706792763,0.00020649798908291733,-0.48598777478483846,0.04609576639529937,-0.08074698130499702,10.432070807845653,0.005438443080114936,-0.00010824292017811004,-0.003773261751054235,0.604248046875,0.86572265625,-0.51708984375
6873,0.575,0.8739568192499326,-0.003790398053823173,0.00020763111861135417,-0.48598875281065224,0.07437653441375865,-0.0829509978227581,10.401815680809019,0.0018569389433194512,-0.0019052465599806146,-0.0017398904745193336,0.60107421875,0.8603515625,-0.520263671875
6874,0.583,0.8739564843064757,-0.0037929286869129615,0.00020539102182789553,-0.4859893363492346,0.04459664719979243,-0.051224098954465294,10.42802607631145,0.0036913780576083187,-0.0018553632866259804,-0.0017796769434634608,0.610595703125,0.86181640625,-0.51904296875
6875,0.592,0.8739521245808557,-0.0037855317042820324,0.0002056919182511889,-0.48599723392336247,0.0446831473677506,-0.05082637505987285,10.428027652502793,0.005438411144561569,-0.00010825762578931993,-0.0037733549554038646,0.605712890625,0.861572265625,-0.513427734375
6876,0.600,0.8739549189268501,-0.003773904769967041,0.00021386977872415343,-0.48599229580937586,0.04635713149719855,-0.07931505669924752,10.432080634998888,0.005448329885589347,0.0019759517546830566,-0.0002463523271909022,0.614013671875,0.86865234375,-0.52392578125
6877,0.608,0.8739501058215353,-0.0037630593124748546,0.00022109277838499393,-0.48600103193009914,0.2222741127255609,-0.10236471196125412,10.399533542182251,0.005383475199163157,0.001717833782891634,-0.003900298682313865,0.60302734375,0.86181640625,-0.52294921875
6878,0.617,0.8741806520476871,-0.0028909746930084017,0.000855566219323421,-0.4855914927768499,3.027413714712186,-0.2576750105824432,10.798528631795413,0.1130605579089066,0.23332679277003807,0.1117942609851295,0.611083984375,0.864013671875,-0.5185546875
6879,0.625,0.8740577250519824,-0.0017132540622305948,0.0027539360487306777,-0.4858112533419859,2.124446059418277,0.8377882397998369,11.123948607214984,0.02973813847056972,0.5347056550721454,-0.06039078175944899,0.620361328125,0.867919921875,-0.514892578125
6880,0.633,0.8737965322019992,-0.0007570168324844281,0.00446874669529434,-0.4862705805827137,-2.028171249074741,-0.20760786704678752,10.47712131368079,0.004813079191500406,0.47048559296596,-0.1270875644590585,0.618408203125,0.867919921875,-0.508056640625
6881,0.642,0.8734338622854929,0.00027620567031884786,0.006256337456557568,-0.48690252634906694,-3.581921840835614,-0.023882725398213362,10.329186948646731,0.012674615656082439,0.4948556093314516,-0.17487633117151713,0.617919921875,0.852294921875,-0.5078125
6882,0.650,0.8730199932560435,0.0011689734770166643,0.007677157765703565,-0.4876225857411328,-1.0314324617853423,-0.1822318708457106,10.199560636767274,0.02618323012528881,0.40164708762338175,-0.19967500329977297,0.61962890625,0.8662109375,-0.514892578125
6883,0.658,0.8727725454126373,0.002115835122893306,0.00923671293805765,-0.488035132290472,-2.912936034986562,-0.46857820427459773,10.857738729041458,0.02058173741592458,0.4368267125730613,-0.1158240523409098,0.616943359375,0.864501953125,-0.508056640625
6884,0.667,0.8723576579563074,0.0036273330766438345,0.011761338678813977,-0.48871323899831015,-2.538982297538943,-0.14582234652795478,11.05909565314671,0.026576183313863383,0.7053467467609248,-0.1901826979517947,0.62646484375,0.8701171875,-0.50390625
