packet_counter,timestamp_s,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
24339,0.000,0.9997983525020913,0.0059226030669786555,0.002511301524879327,0.019022893356867375,0.11796879921478994,0.05759466638016894,9.751499996679126,0.010795534061543682,0.0017864558290627106,-0.010528566816504813,2.335802261835692,-0.5609312986025098,-1.0750895841267023
24340,0.008,0.9997985677986332,0.0059131443075731895,0.002513129217073267,0.019014277102710447,0.11269394630344441,0.022238109774583358,9.731883341919495,0.008002833887164964,0.0012357469065295953,-0.010581025569708883,2.3313270154048746,-0.568395010949957,-1.064064315804137
24341,0.017,0.9997988533709237,0.005899187916657014,0.0025237047199868053,0.019002191836651732,0.10736717183983384,-0.013276742671790558,9.712272596247704,0.006973057572920472,0.0032384754667951683,-0.011376898996016748,2.329650572394958,-0.5630658816450065,-1.0685220170343819
24342,0.025,0.9997986750589493,0.005898148068133033,0.0025085655758656723,0.019013897509127967,0.11704678468017175,-0.012069133091931007,9.752553844238557,0.009920771567438428,-0.003017972622721634,-0.005815358107017848,2.3367873315652843,-0.5665578694423915,-1.0762497503792738
24343,0.033,0.999798486463694,0.005911169188283098,0.0025149187242484317,0.01901893076766355,0.08894059361955052,-0.02242326245588905,9.780778194441982,0.013447459332676883,0.002088031527689076,-0.007302826106787397,2.3376928395044563,-0.5613384310205662,-1.0665263624802004
24344,0.042,0.9997988311023588,0.005898479498866345,0.0025122055657723257,0.01900510692298648,0.12213371467251183,0.02587347427090879,9.772158792806515,0.00719584388164346,7.901376745949638e-05,-0.0117968592384831,2.332330354810658,-0.5679415203462694,-1.0677236592260009
24345,0.050,0.9997985833288571,0.00590878356275884,0.0024995378728210394,0.01901660750085988,0.04656802352003366,0.003015885118335705,9.74804651487786,0.012716457136119647,-0.002469252530372182,-0.00576322561203147,2.328155310850322,-0.5647353845374076,-1.064366407554246
24346,0.058,0.9997987665775506,0.005912331599997669,0.0024912674326066577,0.019006953244532068,0.035218673231633454,0.016400274112239394,9.771956806242232,0.011021681673379307,-0.0013757777637903223,-0.010949018763325869,2.3362243979024835,-0.5623103136878246,-1.066039553020451
24347,0.067,0.9997990306150819,0.005911164228479124,0.002491194665075598,0.018993432226644725,0.009492188031665518,0.06474590891111744,9.734898434131038,0.009991575362116376,0.0006264018403906766,-0.011745422960970383,2.336744517932833,-0.5662581099981789,-1.0703931138612812
24348,0.075,0.9997991862517792,0.005900631292727019,0.0025067503096069675,0.01898646685176051,-0.018857128666458264,0.054158365409864906,9.763122314742045,0.007785486898096999,0.004386904394482942,-0.010163771682658376,2.3370011612302397,-0.5660302057416944,-1.0721025087107288
24349,0.083,0.9997993428692212,0.005888407895250202,0.002490034148081131,0.01898421398622128,-0.025292697528425077,0.10333733942749544,9.806614752745874,0.007276205775455149,-0.0033266365629612106,-0.009041696388324269,2.3347793425813013,-0.560626903339734,-1.0687518401627714
24350,0.092,0.9997995047955108,0.00591170423207975,0.002481731680561374,0.018969527447709345,-0.04685354448071284,0.044397089642183314,9.79134461779967,0.01580435793179837,-0.001432727695296637,-0.012060664229354211,2.3276832566098635,-0.5625590791278431,-1.0665879454429799
24351,0.100,0.9997994660109446,0.005908713996220278,0.002493804812067837,0.018970919869647617,-0.06814175111901345,0.05729771518222694,9.774965684489748,0.009627029023381412,0.0035364869457482763,-0.008153304226592169,2.335026825624455,-0.5638052242372171,-1.0692081696565485
24352,0.108,0.9997995006855505,0.005892723306930822,0.0024711505318789967,0.018977029693853578,-0.023874197877046987,0.021232486066675483,9.743526248858048,0.006324195868033973,-0.004726948322649452,-0.007081949605960791,2.331630736257753,-0.5584621874765772,-1.0722136251100112
24353,0.117,0.9997993923282612,0.005894174105463133,0.0024749701574096816,0.01898178954615812,-0.03525790309314748,0.034344534673263614,9.76742950694242,0.010659182574727455,0.001532972561160258,-0.0073571117614184955,2.336026629703736,-0.5628588385720559,-1.0723839025759991
24354,0.125,0.9997993452718524,0.005896756461100018,0.002465313400514142,0.018984722464431225,0.018658725952913673,-0.0009251257419956621,9.77627515516128,0.010882553937983685,-0.0016249675213899923,-0.007775247965689477,2.3335512794812665,-0.5642795760244387,-1.0677495034972742
